EMDB id,Status,Entry_Title,Entry_Authors,Deposit_Date,Map_Release,Resolution,Method,Detector,Energy_Filter,Associated_PDB,Citation_Authors,Citation_Year,Journal
EMD-7051,REL,Cryo-EM structure of Type I-F CRISPR crRNA-guided Csy surveillance complex with bound anti-CRISPR protein AcrF2,"Guo TW, Bartesaghi A, Yang H, Falconieri V, Rao P, Merk A, Eng ET, Raczkowski AM, Fox T, Earl L, Patel DJ, Subramaniam S",9/25/2017,10/18/2017,3.2,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6b47,"Guo TW, Bartesaghi A, Yang H, Falconieri V, Rao P, Merk A, Eng ET, Raczkowski AM, Fox T, Earl LA, Patel DJ, Subramaniam S",2017,Cell
EMD-7052,REL,Cryo-EM structure of Type I-F CRISPR crRNA-guided Csy surveillance complex with bound anti-CRISPR protein AcrF10,"Guo TW, Bartesaghi A, Yang H, Falconieri V, Rao P, Merk A, Fox T, Earl L, Patel DJ, Subramaniam S",9/25/2017,10/18/2017,3.6,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6b48,"Guo TW, Bartesaghi A, Yang H, Falconieri V, Rao P, Merk A, Eng ET, Raczkowski AM, Fox T, Earl LA, Patel DJ, Subramaniam S",2017,Cell
EMD-7055,REL,Cryo-EM structure of the NAIP5-NLRC4-flagellin inflammasome,"Tenthorey JL, Haloupek N, Lopez-Blanco JR, Grob P, Adamson E, Hartenian E, Lind NA, Bourgeois NM, Chacon P, Nogales E, Vance RE",9/29/2017,11/15/2017,5.2,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6b5b,"Tenthorey JL, Haloupek N, Lopez-Blanco JR, Grob P, Adamson E, Hartenian E, Lind NA, Bourgeois NM, Chacon P, Nogales E, Vance RE",2017,Science
EMD-7056,REL,Dimer of stromal portion of ARC6,Sung MW,9/29/2017,10/3/2018,22,singleParticle,SIA 15C (3k x 3k),,,"Sung MW, Shaik R, TerBush AD, Osteryoung KW, Vitha S, Holzenburg A",2018,J Biol Chem
EMD-7057,REL,Dimer of full length ARC6,Sung MW,9/29/2017,10/10/2018,24.5,singleParticle,SIA 15C (3k x 3k),,,"Sung MW, Shaik R, TerBush AD, Osteryoung KW, Vitha S, Holzenburg A",2018,J Biol Chem
EMD-7058,REL,Structure of TRPV5 in complex with econazole,"Hughes TET, Lodowski DT, Huynh KW, Yazici A, del Rosario J, Kapoor A, Basak S, Samanta A, Chakrapani S, Zhou ZH, Filizola M, Rohacs T, Han S, Moiseenkova-Bell VY",9/29/2017,12/27/2017,4.8,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6b5v,"Hughes TET, Lodowski DT, Huynh KW, Yazici A, Del Rosario J, Kapoor A, Basak S, Samanta A, Han X, Chakrapani S, Zhou ZH, Filizola M, Rohacs T, Han S, Moiseenkova-Bell VY",2018,Nat Struct Mol Biol
EMD-7059,REL,The cryo-EM structure of a bacterial class I transcription activation complex,"Liu B, Hong C, Huang R, Yu Z, Steitz TA",10/2/2017,11/15/2017,3.9,singleParticle,GATAN K2 SUMMIT (4k x 4k),Gatan GIF Quantum LS Imaging Filter,6b6h,"Liu B, Hong C, Huang RK, Yu Z, Steitz TA",2017,Science
EMD-7060,REL,Focused map on the aCTD-CAP region of the class-I bacterial transcription activation complex,"Liu B, Hong C, Huang R, Yu Z, Steitz TA",10/2/2017,11/15/2017,10,singleParticle,GATAN K2 SUMMIT (4k x 4k),GIF Quantum LS,,"Liu B, Hong C, Huang RK, Yu Z, Steitz TA",2017,Science
EMD-7062,REL,Cryo-EM structure of human insulin degrading enzyme in complex with FAB H11-E heavy chain  FAB H11-E light chain and insulin,"Zhang Z, Liang WG, Bailey LJ, Tan YZ, Wei H, Kossiakoff AA, Carragher B, Potter SC, Tang WJ",10/3/2017,12/27/2017,3.7,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6b70,"Zhang Z, Liang WG, Bailey LJ, Tan YZ, Wei H, Wang A, Farcasanu M, Woods VA, McCord LA, Lee D, Shang W, Deprez-Poulain R, Deprez B, Liu DR, Koide A, Koide S, Kossiakoff AA, Li S, Carragher B, Potter CS, Tang WJ",2018,Elife
EMD-7063,REL,Cryo-electron microscopy structure of porcine delta coronavirus spike protein in the pre-fusion state,"Shang J, Zheng Y, Yang Y, Liu C, Geng Q, Tai W, Du L, Zhou Y, Zhang W, Li F",10/4/2017,10/25/2017,3.3,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6b7n,"Shang J, Zheng Y, Yang Y, Liu C, Geng Q, Tai W, Du L, Zhou Y, Zhang W, Li F",2017,J Virol
EMD-7065,REL,Cryo-EM structure of human insulin degrading enzyme,"Zhang Z, Liang WG, Bailey LJ, Tan YZ, Wei H, Kossiakoff AA, Carragher B, Potter SC, Tang WJ",10/5/2017,11/8/2017,6.5,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6b7y,"Zhang Z, Liang WG, Bailey LJ, Tan YZ, Wei H, Wang A, Farcasanu M, Woods VA, McCord LA, Lee D, Shang W, Deprez-Poulain R, Deprez B, Liu DR, Koide A, Koide S, Kossiakoff AA, Li S, Carragher B, Potter CS, Tang WJ",2018,Elife
EMD-7066,REL,Cryo-EM structure of human insulin degrading enzyme in complex with FAB H11 heavy chain and FAB H11 light chain,"Zhang Z, Liang WG, Bailey LJ, Tan YZ, Wei H, Kossiakoff AA, Carragher B, Potter SC, Tang WJ",10/5/2017,1/10/2018,6.5,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6b7z,"Zhang Z, Liang WG, Bailey LJ, Tan YZ, Wei H, Wang A, Farcasanu M, Woods VA, McCord LA, Lee D, Shang W, Deprez-Poulain R, Deprez B, Liu DR, Koide A, Koide S, Kossiakoff AA, Li S, Carragher B, Potter CS, Tang WJ",2018,Elife
EMD-7067,REL,Cryo-EM structure of dimeric F1FO yeast mitochondrial ATP synthase with C2 symmetry,"Guo H, Bueler SA, Rubinstein JL",10/7/2017,11/8/2017,7.4,singleParticle,GATAN K2 QUANTUM (4k x 4k),,,"Guo H, Bueler SA, Rubinstein JL",2017,Science
EMD-7068,REL,rsCSP + Fab311 Complex,"Torres JL, Ward AB",10/9/2017,11/15/2017,25,singleParticle,TVIPS TEMCAM-F416 (4k x 4k),,,"Oyen D, Torres JL, Wille-Reece U, Ockenhouse CF, Emerling D, Glanville J, Volkmuth W, Flores-Garcia Y, Zavala F, Ward AB, King CR, Wilson IA",2017,Proc Natl Acad Sci USA
EMD-7069,REL,rsCSP + Fab317 Complex,"Torres JL, Ward AB",10/10/2017,11/15/2017,25,singleParticle,TVIPS TEMCAM-F416 (4k x 4k),,,"Oyen D, Torres JL, Wille-Reece U, Ockenhouse CF, Emerling D, Glanville J, Volkmuth W, Flores-Garcia Y, Zavala F, Ward AB, King CR, Wilson IA",2017,Proc Natl Acad Sci USA
EMD-7070,REL,Structure of the tail of the marine siphovirus TW1,"Wang Z, Rossmann MG",10/10/2017,1/17/2018,23.5,singleParticle,OTHER,,,"Wang Z, Hardies SC, Fokine A, Klose T, Jiang W, Cho BC, Rossmann MG",2018,Structure
EMD-7071,REL,Single particle cryo-EM structure determination of the LuIII capsid protein,"Pittman NC, Agbandje-McKenna M",10/11/2017,11/15/2017,3.2,singleParticle,GATAN K2 SUMMIT (4k x 4k),GIF post-column filter,6b9q,"Pittman N, Misseldine A, Geilen L, Halder S, Smith JK, Kurian J, Chipman P, Janssen M, Mckenna R, Baker TS, D'Abramo A, Cotmore S, Tattersall P, Agbandje-McKenna M",2017,Viruses
EMD-7072,REL,RagA/RagC:Ragulator complex structure determined by single particle negative stain electron microscopy,"Morris KL, Su M, Kim DJ, Fu Y, Lawrence R, Stjepanovic G, Zoncu R, Hurley JH",10/11/2017,11/15/2017,16.2,singleParticle,GATAN ULTRASCAN 4000 (4k x 4k),,,"Su MY, Morris KL, Kim DJ, Fu Y, Lawrence R, Stjepanovic G, Zoncu R, Hurley JH",2017,Mol Cell
EMD-7073,REL,Cryo-EM structure of the pancreatic beta-cell KATP channel bound to ATP and glibenclamide,"Martin GM, Yoshioka C, Shyng SL",10/12/2017,11/1/2017,3.6,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6baa,"Martin GM, Kandasamy B, DiMaio F, Yoshioka C, Shyng SL",2017,Elife
EMD-7074,REL,Cryo-EM structure of lipid bilayer in the native cell membrane nanoparticles of AcrB,"Qiu W, Fu Z, Guo Y",10/13/2017,12/19/2018,3.2,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6baj,"Qiu W, Fu Z, Xu GG, Grassucci RA, Zhang Y, Frank J, Hendrickson WA, Guo Y",,To Be Published
EMD-7075,REL,Xenopus Tropicalis TRPV4,"Deng Z, Hite RK, Yuan P",10/18/2017,2/28/2018,3.8,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6bbj,"Deng Z, Paknejad N, Maksaev G, Sala-Rabanal M, Nichols CG, Hite RK, Yuan P",2018,Nat Struct Mol Biol
EMD-7076,REL,Mechanisms of Opening and Closing of the Bacterial Replicative Helicase: The DnaB Helicase and Lambda P Helicase Loader Complex,"Chase J, Catalano A, Noble AJ, Eng ET, Olinares PDB, Molloy K, Pakotiprapha D, Samuels M, Chain B, des Georges A, Jeruzalmi D",10/18/2017,3/6/2019,4.1,tomography,GATAN K2 SUMMIT (4k x 4k),,6bbm,"Chase J, Catalano A, Noble AJ, Eng ET, Olinares PD, Molloy K, Pakotiprapha D, Samuels M, Chait B, des Georges A, Jeruzalmi D",2018,Elife
EMD-7077,REL,Model for compact volume of truncated monomeric Cytohesin-3 (Grp1; amino acids 63-399) E161A 6GS Arf6 Q67L fusion protein,"Das S, Malaby AW, Lambright DG",10/19/2017,1/10/2018,35,singleParticle,OTHER,,6bbp,"Malaby AW, Das S, Chakravarthy S, Irving TC, Bilsel O, Lambright DG",2018,Structure
EMD-7078,REL,Model for extended volume of truncated monomeric Cytohesin-3 (Grp1; amino acids 63-399) E161A Arf6 Q67L fusion protein,"Das S, Malaby AW, Lambright DG",10/19/2017,1/10/2018,35,singleParticle,OTHER,,6bbq,"Malaby AW, Das S, Chakravarthy S, Irving TC, Bilsel O, Lambright DG",2018,Structure
EMD-7079,REL,Structure of the 30 kDa HIV-1 RNA Dimerization Signal by a Hybrid Cryo-EM  NMR  and Molecular Dynamics Approach,"Zhang K, Keane S, Su Z, Case D, Ludtke S, Summers M, Chiu W",10/20/2017,2/21/2018,9,singleParticle,DIRECT ELECTRON DE-12 (4k x 3k),,,"Zhang K, Keane SC, Su Z, Irobalieva RN, Chen M, Van V, Sciandra CA, Marchant J, Heng X, Schmid MF, Case DA, Ludtke SJ, Summers MF, Chiu W",2018,Structure
EMD-7080,REL,Structure of the 30 kDa HIV-1 RNA Dimerization Signal by a Hybrid Cryo-EM  NMR  and Molecular Dynamics Approach,"Zhang K, Keane S, Su Z, Case D, Ludtke S, Summers M, Chiu W",10/20/2017,2/21/2018,9.3,singleParticle,GATAN K2 SUMMIT (4k x 4k),,,"Zhang K, Keane SC, Su Z, Irobalieva RN, Chen M, Van V, Sciandra CA, Marchant J, Heng X, Schmid MF, Case DA, Ludtke SJ, Summers MF, Chiu W",2018,Structure
EMD-7081,REL,cryo-EM structure of TRPM4 in apo state with short coiled coil at 3.1 angstrom resolution,"Guo J, She J, Chen Q, Bai X, Jiang Y",10/20/2017,12/13/2017,3.1,singleParticle,GATAN K2 SUMMIT (4k x 4k),Gatan GIF Quantum LS Imaging Filter,6bcj,"Guo J, She J, Zeng W, Chen Q, Bai XC, Jiang Y",2017,Nature
EMD-7082,REL,cryo-EM structure of TRPM4 in apo state with long coiled coil at 3.5 angstrom resolution,"Guo J, She J, Chen Q, Bai X, Jiang Y",10/20/2017,12/13/2017,3.5,singleParticle,GATAN K2 SUMMIT (4k x 4k),Gatan GIF Quantum LS Imaging Filter,6bcl,"Guo J, She J, Zeng W, Chen Q, Bai XC, Jiang Y",2017,Nature
EMD-7083,REL,cryo-EM structure of TRPM4 in ATP bound state with short coiled coil at 2.9 angstrom resolution,"Guo J, She J, Chen Q, Bai X, Jiang Y",10/20/2017,12/13/2017,2.9,singleParticle,GATAN K2 SUMMIT (4k x 4k),Gatan GIF Quantum LS Imaging Filter,6bco,"Guo J, She J, Zeng W, Chen Q, Bai XC, Jiang Y",2017,Nature
EMD-7085,REL,cryo-EM structure of TRPM4 in ATP bound state with long coiled coil at 3.3 angstrom resolution,"Guo J, She J, Chen Q, Bai X, Jiang Y",10/20/2017,12/13/2017,3.3,singleParticle,GATAN K2 SUMMIT (4k x 4k),Gatan GIF Quantum LS Imaging Filter,6bcq,"Guo J, She J, Zeng W, Chen Q, Bai XC, Jiang Y",2017,Nature
EMD-7086,REL,Cryo-EM structure of the activated RHEB-mTORC1 refined to 3.4 angstrom,"Pavletich NP, Yang H",10/20/2017,12/20/2017,3.8,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6bcu,"Yang H, Jiang X, Li B, Yang HJ, Miller M, Yang A, Dhar A, Pavletich NP",2017,Nature
EMD-7087,REL,mTORC1 structure refined to 3.0 angstroms,"Pavletich NP, Yang H",10/20/2017,12/20/2017,3.2,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6bcx,"Yang H, Jiang X, Li B, Yang HJ, Miller M, Yang A, Dhar A, Pavletich NP",2017,Nature
EMD-7088,REL,Cryo-EM structure of serotonin receptor,"Basak S, Chakrapani S",10/24/2017,2/7/2018,4.3,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6be1,"Basak S, Gicheru Y, Samanta A, Molugu SK, Huang W, Fuente M, Hughes T, Taylor DJ, Nieman MT, Moiseenkova-Bell V, Chakrapani S",2018,Nat Commun
EMD-7089,REL,HIV-1 Envelope SOSIP trimer clone PC64M4c054 in complex with autologous PCT64-13C Fab at 13.2 A resolution,"Rantalainen K, Berndsen ZT, Ward AB",10/24/2017,12/6/2017,13.2,singleParticle,GATAN K2 SUMMIT (4k x 4k),,,"Landais E, Murrell B, Briney B, Murrell S, Rantalainen K, Berndsen ZT, Ramos A, Wickramasinghe L, Smith ML, Eren K, de Val N, Wu M, Cappelletti A, Umotoy J, Lie Y, Wrin T, Algate P, Chan-Hui PY, Karita E, Ward AB, Wilson IA, Burton DR, Smith D, Pond SLK, Poignard P",2017,Immunity
EMD-7090,REL,Cryo-EM structure of human insulin degrading enzyme,"Zhang Z, Liang WG, Bailey LJ, Tan YZ, Wei H, Kossiakoff AA, Carragher B, Potter SC, Tang WJ",10/26/2017,2/7/2018,6.5,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6bf6,"Zhang Z, Liang WG, Bailey LJ, Tan YZ, Wei H, Wang A, Farcasanu M, Woods VA, McCord LA, Lee D, Shang W, Deprez-Poulain R, Deprez B, Liu DR, Koide A, Koide S, Kossiakoff AA, Li S, Carragher B, Potter CS, Tang WJ",2018,Elife
EMD-7091,REL,Cryo-EM structure of human insulin degrading enzyme in complex with FAB H11-E heavy chain  FAB H11-E light chain,"Zhang Z, Liang WG, Bailey LJ, Tan YZ, Wei H, Kossiakoff AA, Carragher B, Potter SC, Tang WJ",10/26/2017,2/7/2018,6.5,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6bf7,"Zhang Z, Liang WG, Bailey LJ, Tan YZ, Wei H, Wang A, Farcasanu M, Woods VA, McCord LA, Lee D, Shang W, Deprez-Poulain R, Deprez B, Liu DR, Koide A, Koide S, Kossiakoff AA, Li S, Carragher B, Potter CS, Tang WJ",2018,Elife
EMD-7092,REL,Cryo-EM structure of human insulin degrading enzyme in complex with insulin,"Zhang Z, Liang WG, Bailey LJ, Tan YZ, Wei H, Kossiakoff AA, Carragher B, Potter SC, Tang WJ",10/26/2017,4/4/2018,4.2,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6bf8,"Zhang Z, Liang WG, Bailey LJ, Tan YZ, Wei H, Wang A, Farcasanu M, Woods VA, McCord LA, Lee D, Shang W, Deprez-Poulain R, Deprez B, Liu DR, Koide A, Koide S, Kossiakoff AA, Li S, Carragher B, Potter CS, Tang WJ",2018,Elife
EMD-7093,REL,Cryo-EM structure of human insulin degrading enzyme in complex with FAB H11-E heavy chain  FAB H11-E light chain,"Zhang Z, Liang WG, Bailey LJ, Tan YZ, Wei H, Kossiakoff AA, Carragher B, Potter SC, Tang WJ",10/26/2017,2/7/2018,7.2,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6bf9,"Zhang Z, Liang WG, Bailey LJ, Tan YZ, Wei H, Wang A, Farcasanu M, Woods VA, McCord LA, Lee D, Shang W, Deprez-Poulain R, Deprez B, Liu DR, Koide A, Koide S, Kossiakoff AA, Li S, Carragher B, Potter CS, Tang WJ",2018,Elife
EMD-7094,REL,Glycan shield and fusion activation of a deltacoronavirus spike glycoprotein fine-tuned for enteric infections,"Xiong X, Tortorici MA, Snijder S, Yoshioka C, Walls AC, Li W, Seattle Structural Genomics Center for Infectious Disease (SSGCID), McGuire AT, Rey FA, Bosch BJ, Veesler D",10/27/2017,11/22/2017,3.5,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6bfu,"Xiong X, Tortorici MA, Snijder J, Yoshioka C, Walls AC, Li W, McGuire AT, Rey FA, Bosch BJ, Veesler D",2018,J Virol
EMD-7095,REL,Cryo-EM structure of the TMEM16A calcium-activated chloride channel in nanodisc,"Dang S, Feng S, Tien J, Peters CJ, Bulkley D, Lolicato M, Zhao J, Zuberbuhler K, Ye W, Qi J, Chen T, Craik CS, Jan YN, Minor Jr. DL, Cheng Y, Jan LY",10/28/2017,12/27/2017,3.8,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6bgi,"Dang S, Feng S, Tien J, Peters CJ, Bulkley D, Lolicato M, Zhao J, Zuberbuhler K, Ye W, Qi L, Chen T, Craik CS, Nung Jan Y, Minor DL, Cheng Y, Yeh Jan L",2017,Nature
EMD-7096,REL,Cryo-EM structure of the TMEM16A calcium-activated chloride channel in LMNG,"Dang S, Feng S, Tien J, Peters CJ, Bulkley D, Lolicato M, Zhao J, Zuberbuhler K, Ye W, Qi L, Chen T, Craik CS, Jan YN, Minor Jr. DL, Cheng Y, Jan LY",10/28/2017,12/27/2017,3.8,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6bgj,"Dang S, Feng S, Tien J, Peters CJ, Bulkley D, Lolicato M, Zhao J, Zuberbuhler K, Ye W, Qi L, Chen T, Craik CS, Nung Jan Y, Minor DL, Cheng Y, Yeh Jan L",2017,Nature
EMD-7097,REL,Doubly PafE-capped 20S core particle in Mycobacterium tuberculosis,"Li H, Hu K",10/28/2017,2/14/2018,3.4,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6bgl,"Hu K, Jastrab JB, Zhang S, Kovach A, Zhao G, Darwin KH, Li H",2018,J Biol Chem
EMD-7098,REL,Singly PafE-capped 20S CP in Mycobacterium tuberculosis,"Li H, Hu K",10/29/2017,2/14/2018,4.2,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6bgo,"Hu K, Jastrab JB, Zhang S, Kovach A, Zhao G, Darwin KH, Li H",2018,J Biol Chem
EMD-7099,REL,Cryo-EM structure of ATP-bound  outward-facing bovine multidrug resistance protein 1 (MRP1),"Johnson ZL, Chen J",10/31/2017,12/27/2017,3.1,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6bhu,"Johnson ZL, Chen J",2018,Cell
EMD-7100,REL,The Structure of the Actin-Smooth Muscle Myosin Motor Domain Complex in the Rigor State,"Taylor KA, Banerjee C, Hu Z",11/2/2017,9/19/2018,6,helical,DIRECT ELECTRON DE-20 (5k x 3k),,6bih,"Banerjee C, Hu Z, Huang Z, Warrington JA, Taylor DW, Trybus KM, Lowey S, Taylor KA",2017,J Struct Biol
EMD-7101,REL,TPX2_mini decorated GMPCPP-microtubule,"Zhang R, Nogales E",11/5/2017,11/22/2017,3.3,helical,GATAN K2 SUMMIT (4k x 4k),,6bjc,"Zhang R, Roostalu J, Surrey T, Nogales E",2017,Elife
EMD-7102,REL,TPX2_micro decorated GMPCPP-microtubule,"Zhang R, Nogales E",11/5/2017,11/22/2017,3.6,helical,GATAN K2 SUMMIT (4k x 4k),,,"Zhang R, Roostalu J, Surrey T, Nogales E",2017,Elife
EMD-7103,REL,CryoEM structure of E.coli his pause elongation complex without pause hairpin,"Kang JY, Landick R, Darst SA",11/6/2017,3/28/2018,5.5,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6bjs,"Kang JY, Mishanina TV, Bellecourt MJ, Mooney RA, Darst SA, Landick R",2018,Mol Cell
EMD-7104,REL,HIV-1 Envelope Glycoprotein clone PC64M4c054 SOSIP,"Berndsen ZT, Rantalainen K, Ward AB",11/7/2017,12/6/2017,25.6,singleParticle,TVIPS TEMCAM-F416 (4k x 4k),,,"Landais E, Murrell B, Briney B, Murrell S, Rantalainen K, Berndsen ZT, Ramos A, Wickramasinghe L, Smith ML, Eren K, de Val N, Wu M, Cappelletti A, Umotoy J, Lie Y, Wrin T, Algate P, Chan-Hui PY, Karita E, Ward AB, Wilson IA, Burton DR, Smith D, Pond SLK, Poignard P",2017,Immunity
EMD-7105,REL,HIV-1 Envelope Glycoprotein clone PC64M7c022 SOSIP.664,"Berndsen ZT, Rantalainen K, Ward AB",11/7/2017,12/6/2017,26,singleParticle,TVIPS TEMCAM-F416 (4k x 4k),,,"Landais E, Murrell B, Briney B, Murrell S, Rantalainen K, Berndsen ZT, Ramos A, Wickramasinghe L, Smith ML, Eren K, de Val N, Wu M, Cappelletti A, Umotoy J, Lie Y, Wrin T, Algate P, Chan-Hui PY, Karita E, Ward AB, Wilson IA, Burton DR, Smith D, Pond SLK, Poignard P",2017,Immunity
EMD-7106,REL,HIV-1 Envelope Glycoprotein clone PC64M18c043 SOSIP.664,"Berndsen ZT, Rantalainen K, Ward AB",11/7/2017,12/6/2017,24,singleParticle,TVIPS TEMCAM-F416 (4k x 4k),,,"Landais E, Murrell B, Briney B, Murrell S, Rantalainen K, Berndsen ZT, Ramos A, Wickramasinghe L, Smith ML, Eren K, de Val N, Wu M, Cappelletti A, Umotoy J, Lie Y, Wrin T, Algate P, Chan-Hui PY, Karita E, Ward AB, Wilson IA, Burton DR, Smith D, Pond SLK, Poignard P",2017,Immunity
EMD-7107,REL,HIV-1 Envelope Glycoprotein clone PC64M4c054 SOSIP in complex with PGV04 Fab,"Berndsen ZT, Rantalainen K, Ward AB",11/7/2017,12/6/2017,27,singleParticle,TVIPS TEMCAM-F416 (4k x 4k),,,"Landais E, Murrell B, Briney B, Murrell S, Rantalainen K, Berndsen ZT, Ramos A, Wickramasinghe L, Smith ML, Eren K, de Val N, Wu M, Cappelletti A, Umotoy J, Lie Y, Wrin T, Algate P, Chan-Hui PY, Karita E, Ward AB, Wilson IA, Burton DR, Smith D, Pond SLK, Poignard P",2017,Immunity
EMD-7108,REL,HIV-1 Envelope Glycoprotein clone PC64M18c043 SOSIP.664,"Berndsen ZT, Rantalainen K, Ward AB",11/7/2017,12/6/2017,26,singleParticle,TVIPS TEMCAM-F416 (4k x 4k),,,"Landais E, Murrell B, Briney B, Murrell S, Rantalainen K, Berndsen ZT, Ramos A, Wickramasinghe L, Smith ML, Eren K, de Val N, Wu M, Cappelletti A, Umotoy J, Lie Y, Wrin T, Algate P, Chan-Hui PY, Karita E, Ward AB, Wilson IA, Burton DR, Smith D, Pond SLK, Poignard P",2017,Immunity
EMD-7109,REL,S. cerevisiae spliceosomal post-catalytic P complex,"Liu S, Li X, Zhou ZH, Zhao R",11/7/2017,2/21/2018,3.3,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6bk8,"Liu S, Li X, Zhang L, Jiang J, Hill RC, Cui Y, Hansen KC, Zhou ZH, Zhao R",2017,Science
EMD-7110,REL,Cryo-EM structure of Seneca Valley Virus,"Straus M, Jayawardena N, Bostina M",11/8/2017,12/20/2017,3.8,singleParticle,GATAN K2 SUMMIT (4k x 4k),,,"Strauss M, Jayawardena N, Sun E, Easingwood RA, Burga LN, Bostina M",2018,J Virol
EMD-7111,REL,Cryo-EM structure of Seneca Valley Virus procapsid,"Strauss M, Jayawardena N, Bostina M",11/8/2017,12/20/2017,5.9,singleParticle,GATAN K2 SUMMIT (4k x 4k),,,"Strauss M, Jayawardena N, Sun E, Easingwood RA, Burga LN, Bostina M",2018,J Virol
EMD-7112,REL,Cryo-EM structure of human CPSF-160-WDR33-CPSF-30-PAS RNA complex at 3.4 A resolution,"Sun Y, Zhang Y, Hamilton K, Walz T, Tong L",11/10/2017,11/22/2017,3.4,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6dnh,"Sun Y, Zhang Y, Hamilton K, Manley JL, Shi Y, Walz T, Tong L",2018,Proc Natl Acad Sci USA
EMD-7113,REL,Cryo-EM structure of human CPSF-160-WDR33 complex at 3.36A resolution,"Sun Y, Zhang Y, Hamilton K, Walz T, Tong L",11/12/2017,11/22/2017,3.4,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6bly,"Sun Y, Zhang Y, Hamilton K, Manley JL, Shi Y, Walz T, Tong L",2018,Proc Natl Acad Sci USA
EMD-7114,REL,Cryo-EM structure of human CPSF-160-WDR33 complex at 3.8 A resolution,"Sun Y, Zhang Y, Hamilton K, Walz T, Tong L",11/12/2017,11/22/2017,3.8,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6bm0,"Sun Y, Zhang Y, Hamilton K, Manley JL, Shi Y, Walz T, Tong L",2018,Proc Natl Acad Sci USA
EMD-7115,REL,Structure of bare actin filament,"Gurel PS, Alushin GA",11/17/2017,1/10/2018,5.5,helical,GATAN K2 SUMMIT (4k x 4k),,6bno,"Gurel PS, Kim LY, Ruijgrok PV, Omabegho T, Bryant Z, Alushin GM",2017,Elife
EMD-7116,REL,CryoEM structure of MyosinVI-actin complex in the rigor (nucleotide-free) state,"Gurel PS, Alushin GA",11/17/2017,1/10/2018,4.6,helical,GATAN K2 SUMMIT (4k x 4k),,6bnp,"Gurel PS, Kim LY, Ruijgrok PV, Omabegho T, Bryant Z, Alushin GM",2017,Elife
EMD-7117,REL,CryoEM structure of Myosin VI-Actin complex in the ADP state,"Gurel PG, Alushin GM",11/17/2017,1/10/2018,5.5,helical,GATAN K2 SUMMIT (4k x 4k),,6bnq,"Gurel PS, Kim LY, Ruijgrok PV, Omabegho T, Bryant Z, Alushin GM",2017,Elife
EMD-7118,REL,Open state structure of the full-length TRPV2 cation channel with a resolved pore turret domain,"Dosey TL, Wang Z",11/18/2017,12/5/2018,4,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6bo4,"Dosey TD, Wang Z, Fan G, Zhang Z, Serysheva I, Chiu W, Wensel TG",,To Be Published
EMD-7119,REL,TRPV2 ion channel in partially closed state,"Dosey TL, Wang Z",11/18/2017,12/5/2018,3.6,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6bo5,"Dosey TL, Wang Z, Fan G, Zhang Z, Serysheva I, Chiu W, Wensel TG",,To Be Published
EMD-7120,REL,Cryo-EM structure of human TRPV6 in nanodiscs,"McGoldrick LL, Singh AK, Saotome K, Yelshanskaya MV, Twomey EC, Grassucci RA, Sobolevsky AI",11/18/2017,12/20/2017,3.6,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6bo8,"McGoldrick LL, Singh AK, Saotome K, Yelshanskaya MV, Twomey EC, Grassucci RA, Sobolevsky AI",2018,Nature
EMD-7121,REL,Cryo-EM structure of human TRPV6 in amphipols,"McGoldrick LL, Singh AK, Saotome K, Yelshanskaya MV, Twomey EC, Grassucci RA, Sobolevsky AI",11/18/2017,12/20/2017,4,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6bo9,"McGoldrick LL, Singh AK, Saotome K, Yelshanskaya MV, Twomey EC, Grassucci RA, Sobolevsky AI",2018,Nature
